game_date,game_pk,team,player_name,batter,batter_pa_number_this_game,outs_when_up,runner_situation_start,runner_situation_before_final_pitch,runner_situation_changed_during_pa,events
2026-07-01,824419,CLE,"Fry, David",681807,1,0,empty,empty,1,strikeout
2026-07-01,824419,CLE,"DeLauter, Chase",800050,1,1,empty,empty,1,double
2026-07-01,824419,CLE,"Hoskins, Rhys",656555,1,1,2B,2B,1,strikeout
2026-07-01,824419,CLE,"Manzardo, Kyle",700932,1,2,2B,2B,1,field_out
2026-07-01,824419,CLE,"Rocchio, Brayan",677587,1,0,empty,empty,1,single
2026-07-01,824419,CLE,"Arias, Gabriel",672356,1,0,1B,1B,1,single
2026-07-01,824419,CLE,"Watson, Kahlil",696135,1,0,1B+3B,1B+3B,1,strikeout
2026-07-01,824419,CLE,"Hedges, Austin",595978,1,1,1B+3B,1B+3B,1,sac_bunt
2026-07-01,824419,CLE,"Schneemann, Daniel",682177,1,1,1B+2B,1B+2B,1,walk
2026-07-01,824419,CLE,"Fry, David",681807,2,1,1B+2B+3B,2B+3B,0,home_run
2026-07-01,824419,CLE,"DeLauter, Chase",800050,2,1,empty,empty,1,field_out
2026-07-01,824419,CLE,"Hoskins, Rhys",656555,2,2,empty,empty,1,strikeout
2026-07-01,824419,CLE,"Manzardo, Kyle",700932,2,0,empty,empty,1,single
2026-07-01,824419,CLE,"Rocchio, Brayan",677587,2,0,1B,1B,1,strikeout
2026-07-01,824419,CLE,"Arias, Gabriel",672356,2,1,1B,1B,1,field_out
2026-07-01,824419,CLE,"Watson, Kahlil",696135,2,2,1B,1B,1,double
2026-07-01,824419,CLE,"Hedges, Austin",595978,2,2,2B+3B,2B+3B,1,field_out
2026-07-01,824419,CLE,"Schneemann, Daniel",682177,2,0,empty,empty,1,field_out
2026-07-01,824419,CLE,"Fry, David",681807,3,1,empty,empty,1,field_out
2026-07-01,824419,CLE,"DeLauter, Chase",800050,3,2,empty,empty,1,single
2026-07-01,824419,CLE,"Hoskins, Rhys",656555,3,2,1B,1B,1,field_out
2026-07-01,824419,CLE,"Manzardo, Kyle",700932,3,0,empty,empty,1,strikeout
2026-07-01,824419,CLE,"Rocchio, Brayan",677587,3,1,empty,empty,1,field_out
2026-07-01,824419,CLE,"Arias, Gabriel",672356,3,2,empty,empty,1,strikeout
2026-07-01,824419,CLE,"Watson, Kahlil",696135,3,0,empty,empty,1,field_out
2026-07-01,824419,CLE,"Hedges, Austin",595978,3,1,empty,empty,1,field_out
2026-07-01,824419,CLE,"Schneemann, Daniel",682177,3,2,empty,empty,1,field_out
2026-07-01,824419,CLE,"Kwan, Steven",680757,1,0,empty,empty,1,triple
2026-07-01,824419,CLE,"DeLauter, Chase",800050,4,0,3B,3B,1,single
2026-07-01,824419,CLE,"Hoskins, Rhys",656555,4,0,1B,3B,0,walk
2026-07-01,824419,CLE,"Manzardo, Kyle",700932,4,0,1B,1B,1,field_out
2026-07-01,824419,CLE,"Rocchio, Brayan",677587,4,1,1B,1B,1,field_out
2026-07-01,824419,CLE,"Arias, Gabriel",672356,4,2,1B,1B,1,field_out
2026-07-01,824419,CLE,"Watson, Kahlil",696135,4,0,empty,empty,1,single
2026-07-01,824419,CLE,"Hedges, Austin",595978,4,0,1B,1B,1,home_run
2026-07-01,824419,CLE,"Schneemann, Daniel",682177,4,0,empty,empty,1,strikeout
2026-07-01,824419,CLE,"Kwan, Steven",680757,2,1,empty,empty,1,field_out
2026-07-01,824419,CLE,"DeLauter, Chase",800050,5,2,empty,empty,1,field_out
2026-07-02,824416,CLE,"Bazzana, Travis",683953,1,0,empty,empty,1,single
2026-07-02,824416,CLE,"DeLauter, Chase",800050,1,0,1B,1B,1,single
2026-07-02,824416,CLE,"Manzardo, Kyle",700932,1,0,1B+3B,3B,0,walk
2026-07-02,824416,CLE,"Watson, Kahlil",696135,1,1,1B+3B,1B+3B,1,double_play
2026-07-02,824416,CLE,"Rocchio, Brayan",677587,1,0,empty,empty,1,field_out
2026-07-02,824416,CLE,"Ingle, Cooper",694876,1,1,empty,empty,1,field_out
2026-07-02,824416,CLE,"Arias, Gabriel",672356,1,2,empty,empty,1,field_out
2026-07-02,824416,CLE,"Bailey, Patrick",672275,1,0,empty,empty,1,double
2026-07-02,824416,CLE,"Kwan, Steven",680757,1,0,2B,3B,0,field_out
2026-07-02,824416,CLE,"Bazzana, Travis",683953,2,1,3B,3B,1,double
2026-07-02,824416,CLE,"DeLauter, Chase",800050,2,1,2B,2B,1,field_out
2026-07-02,824416,CLE,"Manzardo, Kyle",700932,2,2,3B,3B,1,walk
2026-07-02,824416,CLE,"Watson, Kahlil",696135,2,2,1B+3B,1B+3B,1,walk
2026-07-02,824416,CLE,"Rocchio, Brayan",677587,2,2,1B+2B+3B,1B+2B+3B,1,walk
2026-07-02,824416,CLE,"Ingle, Cooper",694876,2,2,1B+2B+3B,1B+2B+3B,1,field_out
2026-07-02,824416,CLE,"Arias, Gabriel",672356,2,0,empty,empty,1,field_out
2026-07-02,824416,CLE,"Bailey, Patrick",672275,2,1,empty,empty,1,single
2026-07-02,824416,CLE,"Kwan, Steven",680757,2,1,1B,1B,1,single
2026-07-02,824416,CLE,"Bazzana, Travis",683953,3,1,1B+2B,1B+2B,1,walk
2026-07-02,824416,CLE,"DeLauter, Chase",800050,3,1,1B+2B+3B,1B+2B+3B,1,field_out
2026-07-02,824416,CLE,"Manzardo, Kyle",700932,3,2,1B+2B+3B,1B+2B+3B,1,field_out
2026-07-02,824416,CLE,"Watson, Kahlil",696135,3,0,empty,empty,1,field_out
2026-07-02,824416,CLE,"Rocchio, Brayan",677587,3,1,empty,empty,1,field_out
2026-07-02,824416,CLE,"Ingle, Cooper",694876,3,2,empty,empty,1,field_out
2026-07-02,824416,CLE,"Arias, Gabriel",672356,3,0,empty,empty,1,single
2026-07-02,824416,CLE,"Bailey, Patrick",672275,3,0,1B,1B,1,field_out
2026-07-02,824416,CLE,"Kwan, Steven",680757,3,1,1B,1B,1,walk
2026-07-02,824416,CLE,"Bazzana, Travis",683953,4,1,1B+2B,1B+2B,1,walk
2026-07-02,824416,CLE,"DeLauter, Chase",800050,4,1,1B+2B+3B,1B+2B+3B,1,field_out
2026-07-02,824416,CLE,"Hoskins, Rhys",656555,1,2,2B+3B,2B+3B,1,strikeout
2026-07-02,824416,CLE,"Watson, Kahlil",696135,4,0,empty,empty,1,field_out
2026-07-02,824416,CLE,"Rocchio, Brayan",677587,4,1,empty,empty,1,strikeout
2026-07-02,824416,CLE,"Fry, David",681807,1,2,empty,empty,1,home_run
2026-07-02,824416,CLE,"Arias, Gabriel",672356,4,2,empty,empty,1,field_out
2026-07-02,824416,CLE,"Bailey, Patrick",672275,4,0,empty,empty,1,strikeout
2026-07-02,824416,CLE,"Kwan, Steven",680757,4,1,empty,empty,1,walk
2026-07-02,824416,CLE,"Bazzana, Travis",683953,5,1,1B,1B,1,strikeout
2026-07-02,824416,CLE,"DeLauter, Chase",800050,5,2,1B,1B,1,field_out
2026-07-02,824416,CLE,"Hoskins, Rhys",656555,2,0,empty,empty,1,walk
2026-07-02,824416,CLE,"Watson, Kahlil",696135,5,0,1B,1B,1,field_out
2026-07-02,824416,CLE,"Rocchio, Brayan",677587,5,1,1B,1B,1,home_run
2026-07-03,824417,CLE,"Bazzana, Travis",683953,1,0,empty,empty,1,field_out
2026-07-03,824417,CLE,"Fry, David",681807,1,1,empty,empty,1,field_out
2026-07-03,824417,CLE,"DeLauter, Chase",800050,1,2,empty,empty,1,field_out
2026-07-03,824417,CLE,"Hoskins, Rhys",656555,1,0,empty,empty,1,field_out
2026-07-03,824417,CLE,"Manzardo, Kyle",700932,1,1,empty,empty,1,strikeout
2026-07-03,824417,CLE,"Rocchio, Brayan",677587,1,2,empty,empty,1,strikeout
2026-07-03,824417,CLE,"Arias, Gabriel",672356,1,0,empty,empty,1,walk
2026-07-03,824417,CLE,"Hedges, Austin",595978,1,0,1B,1B,1,walk
2026-07-03,824417,CLE,"Kwan, Steven",680757,1,0,1B+2B,1B+2B,1,sac_bunt
2026-07-03,824417,CLE,"Bazzana, Travis",683953,2,1,2B+3B,2B+3B,1,single
2026-07-03,824417,CLE,"Fry, David",681807,2,1,1B+3B,1B+3B,1,grounded_into_double_play
2026-07-03,824417,CLE,"DeLauter, Chase",800050,2,0,empty,empty,1,field_out
2026-07-03,824417,CLE,"Hoskins, Rhys",656555,2,1,empty,empty,1,field_out
2026-07-03,824417,CLE,"Manzardo, Kyle",700932,2,2,empty,empty,1,field_out
2026-07-03,824417,CLE,"Rocchio, Brayan",677587,2,0,empty,empty,1,single
2026-07-03,824417,CLE,"Arias, Gabriel",672356,2,0,1B,1B,1,strikeout
2026-07-03,824417,CLE,"Hedges, Austin",595978,2,1,1B,1B,1,strikeout
2026-07-03,824417,CLE,"Kwan, Steven",680757,2,2,1B,1B,1,strikeout
2026-07-03,824417,CLE,"Bazzana, Travis",683953,3,0,empty,empty,1,field_out
2026-07-03,824417,CLE,"Fry, David",681807,3,1,empty,empty,1,strikeout
2026-07-03,824417,CLE,"DeLauter, Chase",800050,3,2,empty,empty,1,strikeout
2026-07-03,824417,CLE,"Hoskins, Rhys",656555,3,0,empty,empty,1,walk
2026-07-03,824417,CLE,"Manzardo, Kyle",700932,3,0,1B,1B,1,strikeout
2026-07-03,824417,CLE,"Rocchio, Brayan",677587,3,1,1B,2B,0,walk
2026-07-03,824417,CLE,"Schneemann, Daniel",682177,1,1,1B+2B,1B+2B,1,strikeout
2026-07-03,824417,CLE,"Hedges, Austin",595978,3,2,1B+2B,1B+2B,1,single
2026-07-03,824417,CLE,"Kwan, Steven",680757,3,2,1B+2B,1B+2B,1,single
2026-07-03,824417,CLE,"Bazzana, Travis",683953,4,2,2B+3B,2B+3B,1,strikeout
2026-07-03,824417,CLE,"Watson, Kahlil",696135,1,0,empty,empty,1,strikeout
2026-07-03,824417,CLE,"DeLauter, Chase",800050,4,1,empty,empty,1,field_out
2026-07-03,824417,CLE,"Hoskins, Rhys",656555,4,2,empty,empty,1,walk
2026-07-03,824417,CLE,"Manzardo, Kyle",700932,4,2,1B,1B,1,strikeout
2026-07-03,824417,CLE,"Rocchio, Brayan",677587,4,0,empty,empty,1,field_out
2026-07-03,824417,CLE,"Schneemann, Daniel",682177,2,1,empty,empty,1,field_out
2026-07-03,824417,CLE,"Hedges, Austin",595978,4,2,empty,empty,1,strikeout
2026-07-03,824417,CLE,"Kwan, Steven",680757,4,2,1B,1B,1,field_out
2026-07-03,824417,CLE,"Bazzana, Travis",683953,5,0,2B,2B,1,single
2026-07-03,824417,CLE,"Watson, Kahlil",696135,2,0,1B+3B,1B+3B,1,single
2026-07-04,824415,CLE,"Bazzana, Travis",683953,1,0,empty,empty,1,strikeout
2026-07-04,824415,CLE,"DeLauter, Chase",800050,1,1,empty,empty,1,single
2026-07-04,824415,CLE,"Manzardo, Kyle",700932,1,1,1B,1B,1,single
2026-07-04,824415,CLE,"Watson, Kahlil",696135,1,1,1B+3B,1B+3B,1,grounded_into_double_play
2026-07-04,824415,CLE,"Rocchio, Brayan",677587,1,0,empty,empty,1,single
2026-07-04,824415,CLE,"Ingle, Cooper",694876,1,0,1B,2B,0,strikeout
2026-07-04,824415,CLE,"Schneemann, Daniel",682177,1,1,2B,2B,1,strikeout
2026-07-04,824415,CLE,"Hedges, Austin",595978,1,0,empty,empty,1,single
2026-07-04,824415,CLE,"Kwan, Steven",680757,1,0,1B,1B,1,field_out
2026-07-04,824415,CLE,"Bazzana, Travis",683953,2,1,1B,1B,1,strikeout
2026-07-04,824415,CLE,"DeLauter, Chase",800050,2,2,1B,1B,1,strikeout
2026-07-04,824415,CLE,"Manzardo, Kyle",700932,2,0,empty,empty,1,field_out
2026-07-04,824415,CLE,"Watson, Kahlil",696135,2,1,empty,empty,1,strikeout
2026-07-04,824415,CLE,"Rocchio, Brayan",677587,2,2,empty,empty,1,single
2026-07-04,824415,CLE,"Ingle, Cooper",694876,2,2,1B,1B,1,strikeout
2026-07-04,824415,CLE,"Schneemann, Daniel",682177,2,0,empty,empty,1,field_out
2026-07-04,824415,CLE,"Hedges, Austin",595978,2,1,empty,empty,1,home_run
2026-07-04,824415,CLE,"Kwan, Steven",680757,2,1,empty,empty,1,triple
2026-07-04,824415,CLE,"Bazzana, Travis",683953,3,1,3B,3B,1,fielders_choice_out
2026-07-04,824415,CLE,"DeLauter, Chase",800050,3,2,2B,2B,1,strikeout
2026-07-04,824415,CLE,"Manzardo, Kyle",700932,3,0,empty,empty,1,strikeout
2026-07-04,824415,CLE,"Watson, Kahlil",696135,3,1,empty,empty,1,strikeout
2026-07-04,824415,CLE,"Rocchio, Brayan",677587,3,1,1B,3B,0,strikeout
2026-07-04,824415,CLE,"Ingle, Cooper",694876,3,2,3B,3B,1,field_out
2026-07-04,824415,CLE,"Fry, David",681807,1,0,empty,empty,1,field_out
2026-07-04,824415,CLE,"Hedges, Austin",595978,3,1,empty,empty,1,field_out
2026-07-04,824415,CLE,"Kwan, Steven",680757,3,2,empty,empty,1,field_out
2026-07-04,824415,CLE,"Bazzana, Travis",683953,4,0,empty,empty,1,field_out
2026-07-04,824415,CLE,"DeLauter, Chase",800050,4,1,empty,empty,1,strikeout
2026-07-04,824415,CLE,"Hoskins, Rhys",656555,1,2,empty,empty,1,strikeout
2026-07-04,824415,CLE,"Watson, Kahlil",696135,4,0,empty,empty,1,strikeout
2026-07-04,824415,CLE,"Rocchio, Brayan",677587,4,1,empty,empty,1,field_out
2026-07-04,824415,CLE,"Arias, Gabriel",672356,1,2,empty,empty,1,walk
2026-07-04,824415,CLE,"Fry, David",681807,2,2,1B,2B,0,field_out
2026-07-05,824413,CLE,"Bazzana, Travis",683953,1,0,empty,empty,1,double
2026-07-05,824413,CLE,"Watson, Kahlil",696135,1,0,2B,2B,1,field_out
2026-07-05,824413,CLE,"DeLauter, Chase",800050,1,1,2B,2B,1,home_run
2026-07-05,824413,CLE,"Manzardo, Kyle",700932,1,1,empty,empty,1,walk
2026-07-05,824413,CLE,"Arias, Gabriel",672356,1,1,1B,2B,0,single
2026-07-05,824413,CLE,"Ingle, Cooper",694876,1,1,1B+2B,1B+2B,1,strikeout
2026-07-05,824413,CLE,"Schneemann, Daniel",682177,1,2,1B+2B,1B+2B,1,single
2026-07-05,824413,CLE,"Bailey, Patrick",672275,1,2,2B+3B,2B+3B,1,field_out
2026-07-05,824413,CLE,"Kwan, Steven",680757,1,0,empty,empty,1,single
2026-07-05,824413,CLE,"Bazzana, Travis",683953,2,0,1B,1B,1,double_play
2026-07-05,824413,CLE,"Watson, Kahlil",696135,2,2,empty,empty,1,single
2026-07-05,824413,CLE,"DeLauter, Chase",800050,2,2,1B,3B,0,field_out
2026-07-05,824413,CLE,"Manzardo, Kyle",700932,2,0,empty,empty,1,field_out
2026-07-05,824413,CLE,"Arias, Gabriel",672356,2,1,empty,empty,1,strikeout
2026-07-05,824413,CLE,"Ingle, Cooper",694876,2,2,empty,empty,1,single
2026-07-05,824413,CLE,"Schneemann, Daniel",682177,2,2,1B,1B,1,single
2026-07-05,824413,CLE,"Bailey, Patrick",672275,2,2,1B+2B,1B+2B,1,field_out
2026-07-05,824413,CLE,"Kwan, Steven",680757,2,0,empty,empty,1,field_out
2026-07-05,824413,CLE,"Bazzana, Travis",683953,3,1,empty,empty,1,field_out
2026-07-05,824413,CLE,"Watson, Kahlil",696135,3,2,empty,empty,1,strikeout
2026-07-05,824413,CLE,"DeLauter, Chase",800050,3,0,empty,empty,1,single
2026-07-05,824413,CLE,"Manzardo, Kyle",700932,3,0,1B,1B,1,fielders_choice
2026-07-05,824413,CLE,"Arias, Gabriel",672356,3,0,1B+2B,1B+2B,1,home_run
2026-07-05,824413,CLE,"Ingle, Cooper",694876,3,0,empty,empty,1,strikeout
2026-07-05,824413,CLE,"Schneemann, Daniel",682177,3,1,empty,empty,1,field_out
2026-07-05,824413,CLE,"Bailey, Patrick",672275,3,2,empty,empty,1,single
2026-07-05,824413,CLE,"Kwan, Steven",680757,3,0,empty,empty,1,walk
2026-07-05,824413,CLE,"Bazzana, Travis",683953,4,0,1B,1B,1,strikeout
2026-07-05,824413,CLE,"Watson, Kahlil",696135,4,1,1B,2B,0,field_out
2026-07-05,824413,CLE,"DeLauter, Chase",800050,4,2,2B,2B,1,field_out
2026-07-05,824413,CLE,"Manzardo, Kyle",700932,4,0,empty,empty,1,field_out
2026-07-05,824413,CLE,"Arias, Gabriel",672356,4,1,empty,empty,1,strikeout
2026-07-05,824413,CLE,"Ingle, Cooper",694876,4,2,empty,empty,1,strikeout
2026-07-05,824413,CLE,"Schneemann, Daniel",682177,4,0,empty,empty,1,field_out
2026-07-05,824413,CLE,"Rocchio, Brayan",677587,1,1,empty,empty,1,single
2026-07-05,824413,CLE,"Fry, David",681807,1,1,1B,1B,1,walk
2026-07-05,824413,CLE,"Bazzana, Travis",683953,5,1,1B+2B,1B+2B,1,force_out
2026-07-05,824413,CLE,"Watson, Kahlil",696135,5,2,1B+3B,1B+3B,1,field_out
2026-07-05,824413,CLE,"DeLauter, Chase",800050,5,0,empty,empty,1,field_out
2026-07-05,824413,CLE,"Hoskins, Rhys",656555,1,1,empty,empty,1,strikeout
2026-07-05,824413,CLE,"Arias, Gabriel",672356,5,2,empty,empty,1,strikeout
2026-07-07,823687,CLE,"Bazzana, Travis",683953,1,0,empty,empty,1,strikeout
2026-07-07,823687,CLE,"Watson, Kahlil",696135,1,1,empty,empty,1,strikeout
2026-07-07,823687,CLE,"DeLauter, Chase",800050,1,2,empty,empty,1,field_out
2026-07-07,823687,CLE,"Manzardo, Kyle",700932,1,0,empty,empty,1,strikeout
2026-07-07,823687,CLE,"Hoskins, Rhys",656555,1,1,empty,empty,1,home_run
2026-07-07,823687,CLE,"Rocchio, Brayan",677587,1,1,empty,empty,1,field_out
2026-07-07,823687,CLE,"Schneemann, Daniel",682177,1,2,empty,empty,1,strikeout
2026-07-07,823687,CLE,"Bailey, Patrick",672275,1,0,empty,empty,1,strikeout
2026-07-07,823687,CLE,"Kwan, Steven",680757,1,1,empty,empty,1,field_out
2026-07-07,823687,CLE,"Bazzana, Travis",683953,2,2,empty,empty,1,field_out
2026-07-07,823687,CLE,"Watson, Kahlil",696135,2,0,empty,empty,1,strikeout
2026-07-07,823687,CLE,"DeLauter, Chase",800050,2,1,empty,empty,1,single
2026-07-07,823687,CLE,"Manzardo, Kyle",700932,2,1,1B,1B,1,strikeout
2026-07-07,823687,CLE,"Hoskins, Rhys",656555,2,2,1B,1B,1,field_out
2026-07-07,823687,CLE,"Rocchio, Brayan",677587,2,0,empty,empty,1,field_out
2026-07-07,823687,CLE,"Schneemann, Daniel",682177,2,1,empty,empty,1,field_out
2026-07-07,823687,CLE,"Bailey, Patrick",672275,2,2,empty,empty,1,strikeout
2026-07-07,823687,CLE,"Kwan, Steven",680757,2,0,empty,empty,1,field_out
2026-07-07,823687,CLE,"Bazzana, Travis",683953,3,1,empty,empty,1,field_out
2026-07-07,823687,CLE,"Watson, Kahlil",696135,3,2,empty,empty,1,strikeout
2026-07-07,823687,CLE,"DeLauter, Chase",800050,3,0,empty,empty,1,double
2026-07-07,823687,CLE,"Manzardo, Kyle",700932,3,0,2B,2B,1,field_out
2026-07-07,823687,CLE,"Hoskins, Rhys",656555,3,1,3B,3B,1,strikeout
2026-07-07,823687,CLE,"Rocchio, Brayan",677587,3,2,3B,3B,1,field_out
2026-07-07,823687,CLE,"Schneemann, Daniel",682177,3,0,empty,empty,1,field_out
2026-07-07,823687,CLE,"Bailey, Patrick",672275,3,1,empty,empty,1,strikeout
2026-07-07,823687,CLE,"Kwan, Steven",680757,3,2,empty,empty,1,field_out
2026-07-07,823687,CLE,"Bazzana, Travis",683953,4,0,empty,empty,1,field_out
2026-07-07,823687,CLE,"Fry, David",681807,1,1,empty,empty,1,strikeout
2026-07-07,823687,CLE,"DeLauter, Chase",800050,4,2,empty,empty,1,walk
2026-07-07,823687,CLE,"Arias, Gabriel",672356,1,2,1B,1B,1,strikeout
2026-07-08,823684,CLE,"Fry, David",681807,1,0,empty,empty,1,strikeout
2026-07-08,823684,CLE,"DeLauter, Chase",800050,1,1,empty,empty,1,field_out
2026-07-08,823684,CLE,"Rocchio, Brayan",677587,1,2,empty,empty,1,field_out
2026-07-08,823684,CLE,"Hoskins, Rhys",656555,1,0,empty,empty,1,field_out
2026-07-08,823684,CLE,"Bazzana, Travis",683953,1,1,empty,empty,1,strikeout
2026-07-08,823684,CLE,"Arias, Gabriel",672356,1,2,empty,empty,1,strikeout
2026-07-08,823684,CLE,"Manzardo, Kyle",700932,1,0,empty,empty,1,strikeout
2026-07-08,823684,CLE,"Hedges, Austin",595978,1,1,empty,empty,1,single
2026-07-08,823684,CLE,"Watson, Kahlil",696135,1,1,1B,1B,1,strikeout
2026-07-08,823684,CLE,"Fry, David",681807,2,2,1B,1B,1,field_out
2026-07-08,823684,CLE,"DeLauter, Chase",800050,2,0,empty,empty,1,single
2026-07-08,823684,CLE,"Rocchio, Brayan",677587,2,0,1B,1B,1,home_run
2026-07-08,823684,CLE,"Hoskins, Rhys",656555,2,0,empty,empty,1,home_run
2026-07-08,823684,CLE,"Bazzana, Travis",683953,2,0,empty,empty,1,walk
2026-07-08,823684,CLE,"Arias, Gabriel",672356,2,0,1B,1B,1,field_out
2026-07-08,823684,CLE,"Manzardo, Kyle",700932,2,1,2B,2B,1,field_out
2026-07-08,823684,CLE,"Hedges, Austin",595978,2,2,3B,3B,1,field_out
2026-07-08,823684,CLE,"Watson, Kahlil",696135,2,0,empty,empty,1,field_out
2026-07-08,823684,CLE,"Fry, David",681807,3,1,empty,empty,1,strikeout
2026-07-08,823684,CLE,"DeLauter, Chase",800050,3,2,empty,empty,1,walk
2026-07-08,823684,CLE,"Rocchio, Brayan",677587,3,2,1B,1B,1,field_out
2026-07-08,823684,CLE,"Hoskins, Rhys",656555,3,0,empty,empty,1,walk
2026-07-08,823684,CLE,"Bazzana, Travis",683953,3,0,1B,1B,1,strikeout
2026-07-08,823684,CLE,"Schneemann, Daniel",682177,1,1,1B,1B,1,field_out
2026-07-08,823684,CLE,"Manzardo, Kyle",700932,3,2,1B,1B,1,field_out
2026-07-08,823684,CLE,"Hedges, Austin",595978,3,0,empty,empty,1,strikeout
2026-07-08,823684,CLE,"Watson, Kahlil",696135,3,1,empty,empty,1,walk
2026-07-08,823684,CLE,"Kwan, Steven",680757,1,1,1B,2B,0,walk
2026-07-08,823684,CLE,"DeLauter, Chase",800050,4,1,1B+2B,1B+2B,1,single
2026-07-08,823684,CLE,"Rocchio, Brayan",677587,4,1,1B+3B,1B+3B,1,sac_bunt
2026-07-08,823684,CLE,"Hoskins, Rhys",656555,4,1,1B+2B,1B+2B,1,strikeout
2026-07-08,823684,CLE,"Bazzana, Travis",683953,4,2,1B+2B,1B+2B,1,single
2026-07-08,823684,CLE,"Schneemann, Daniel",682177,2,2,1B+2B+3B,1B+2B+3B,1,strikeout
2026-07-08,823684,CLE,"Manzardo, Kyle",700932,4,0,empty,empty,1,strikeout
2026-07-08,823684,CLE,"Hedges, Austin",595978,4,1,empty,empty,1,single
2026-07-08,823684,CLE,"Watson, Kahlil",696135,4,1,1B,1B,1,strikeout
2026-07-08,823684,CLE,"Kwan, Steven",680757,2,2,1B,1B,1,single
2026-07-08,823684,CLE,"DeLauter, Chase",800050,5,2,1B+2B,1B+2B,1,strikeout
2026-07-08,823684,CLE,"Rocchio, Brayan",677587,5,0,empty,empty,1,field_out
2026-07-08,823684,CLE,"Hoskins, Rhys",656555,5,1,empty,empty,1,field_out
2026-07-08,823684,CLE,"Bazzana, Travis",683953,5,2,empty,empty,1,walk
2026-07-08,823684,CLE,"Schneemann, Daniel",682177,3,2,1B,1B,1,field_out
2026-07-09,823683,CLE,"Bazzana, Travis",683953,1,0,empty,empty,1,field_out
2026-07-09,823683,CLE,"Rocchio, Brayan",677587,1,1,empty,empty,1,strikeout
2026-07-09,823683,CLE,"DeLauter, Chase",800050,1,2,empty,empty,1,field_out
2026-07-09,823683,CLE,"Manzardo, Kyle",700932,1,0,empty,empty,1,field_out
2026-07-09,823683,CLE,"Watson, Kahlil",696135,1,1,empty,empty,1,strikeout
2026-07-09,823683,CLE,"Arias, Gabriel",672356,1,2,empty,empty,1,home_run
2026-07-09,823683,CLE,"Schneemann, Daniel",682177,1,2,empty,empty,1,field_out
2026-07-09,823683,CLE,"Bailey, Patrick",672275,1,0,empty,empty,1,field_out
2026-07-09,823683,CLE,"Kwan, Steven",680757,1,1,empty,empty,1,field_out
2026-07-09,823683,CLE,"Bazzana, Travis",683953,2,2,empty,empty,1,double
2026-07-09,823683,CLE,"Rocchio, Brayan",677587,2,2,2B,2B,1,strikeout
2026-07-09,823683,CLE,"DeLauter, Chase",800050,2,0,empty,empty,1,field_out
2026-07-09,823683,CLE,"Manzardo, Kyle",700932,2,1,empty,empty,1,strikeout
2026-07-09,823683,CLE,"Watson, Kahlil",696135,2,2,empty,empty,1,field_out
2026-07-09,823683,CLE,"Arias, Gabriel",672356,2,0,empty,empty,1,strikeout
2026-07-09,823683,CLE,"Schneemann, Daniel",682177,2,1,empty,empty,1,double
2026-07-09,823683,CLE,"Bailey, Patrick",672275,2,1,2B,2B,1,field_out
2026-07-09,823683,CLE,"Kwan, Steven",680757,2,2,2B,2B,1,walk
2026-07-09,823683,CLE,"Bazzana, Travis",683953,3,2,1B+2B,1B+2B,1,field_out
2026-07-09,823683,CLE,"Rocchio, Brayan",677587,3,0,empty,empty,1,strikeout
2026-07-09,823683,CLE,"DeLauter, Chase",800050,3,1,empty,empty,1,home_run
2026-07-09,823683,CLE,"Manzardo, Kyle",700932,3,1,empty,empty,1,walk
2026-07-09,823683,CLE,"Fry, David",681807,1,1,1B,1B,1,strikeout
2026-07-09,823683,CLE,"Arias, Gabriel",672356,3,2,1B,1B,1,strikeout
2026-07-09,823683,CLE,"Schneemann, Daniel",682177,3,0,empty,empty,1,field_out
2026-07-09,823683,CLE,"Bailey, Patrick",672275,3,1,empty,empty,1,walk
2026-07-09,823683,CLE,"Kwan, Steven",680757,3,1,1B,1B,1,walk
2026-07-09,823683,CLE,"Bazzana, Travis",683953,4,1,1B+2B,1B+2B,1,field_out
2026-07-09,823683,CLE,"Rocchio, Brayan",677587,4,2,1B+2B,1B+2B,1,double
2026-07-09,823683,CLE,"DeLauter, Chase",800050,4,2,2B,2B,1,field_out
2026-07-09,823683,CLE,"Manzardo, Kyle",700932,4,0,empty,empty,1,field_out
2026-07-09,823683,CLE,"Halpin, Petey",690984,1,1,empty,empty,1,field_out
2026-07-09,823683,CLE,"Arias, Gabriel",672356,4,2,empty,empty,1,field_out
2026-07-09,823683,CLE,"Schneemann, Daniel",682177,4,0,empty,empty,1,field_out
2026-07-09,823683,CLE,"Bailey, Patrick",672275,4,1,empty,empty,1,home_run
2026-07-09,823683,CLE,"Kwan, Steven",680757,4,1,empty,empty,1,strikeout
2026-07-09,823683,CLE,"Bazzana, Travis",683953,5,2,empty,empty,1,field_out
2026-07-10,823845,CLE,"Bazzana, Travis",683953,1,0,empty,empty,1,field_out
2026-07-10,823845,CLE,"Rocchio, Brayan",677587,1,1,empty,empty,1,field_out
2026-07-10,823845,CLE,"DeLauter, Chase",800050,1,2,empty,empty,1,single
2026-07-10,823845,CLE,"Manzardo, Kyle",700932,1,2,1B,1B,1,field_out
2026-07-10,823845,CLE,"Hoskins, Rhys",656555,1,0,empty,empty,1,strikeout
2026-07-10,823845,CLE,"Watson, Kahlil",696135,1,1,empty,empty,1,strikeout
2026-07-10,823845,CLE,"Schneemann, Daniel",682177,1,2,empty,empty,1,field_out
2026-07-10,823845,CLE,"Hedges, Austin",595978,1,0,empty,empty,1,strikeout
